checkin_id,user_id,venue_id,venue_name,venue_category,latitude,longitude,timestamp,crowd_density,avg_dwell_minutes,day_of_week,hour_of_day,is_weekend,weather_condition,user_age_group,user_preference,visit_frequency,user_engagement_score,venue_popularity_score,event_type,user_status,recommended_venue,incident_flag,officer_action,patrol_zone,activity_type
CHK1063,USR0080,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/27/2024 08:52:45 AM,54,58,Wednesday,8,0,Cloudy,45+,Music,Medium,53,78,Business Meetup,Returning,Recommend TechHub Coworking,ELEVATED,Routine Patrol,Zone C — Midtown,Private Gathering
CHK1064,USR0017,VEN010,Riverwalk Park,Park,40.7054,-74.0087,03/26/2024 02:43:29 PM,57,58,Tuesday,14,0,Clear,35-44,Social,Medium,51,60,Morning Workout,New,Recommend Greenfield Gym,ELEVATED,Routine Patrol,Zone D — Waterfront,Regular Activity
CHK1065,USR0148,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,05/17/2024 05:33:21 PM,65,30,Friday,17,0,Rainy,35-44,Business,Medium,40,70,Retail Promotion,New,Recommend Seaside Restaurant,ELEVATED,Routine Patrol,Zone A — Downtown,Crowd Event
CHK1066,USR0077,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,03/12/2024 09:56:58 PM,85,80,Tuesday,21,0,Sunny,35-44,Nightlife,Medium,40,50,Live Music,Returning,Recommend Harborview Bar,CRITICAL,Immediate Response,Zone A — Downtown,Live Entertainment
CHK1067,USR0111,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,05/18/2024 06:54:11 PM,60,43,Saturday,18,1,Sunny,35-44,Music,Low,44,71,Lunch Rush,New,Recommend Seaside Restaurant,ELEVATED,Routine Patrol,Zone A — Downtown,High Foot Traffic
CHK1068,USR0062,VEN008,City Mall,Mall,40.7261,-74.007,04/19/2024 07:11:44 PM,57,111,Friday,19,0,Sunny,35-44,Business,Medium,42,53,Weekend Party,Returning,Recommend Downtown Food Court,ELEVATED,Routine Patrol,Zone F — Commercial,Nightlife Event
CHK1069,USR0056,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/05/2024 04:34:18 PM,34,43,Friday,16,0,Cloudy,25-34,Coffee,Medium,41,52,Morning Workout,Returning,Recommend TechHub Coworking,NORMAL,No Action Required,Zone C — Midtown,Regular Activity
CHK1070,USR0197,VEN008,City Mall,Mall,40.7261,-74.007,04/22/2024 08:35:07 PM,70,85,Monday,20,0,Rainy,35-44,Fitness,Medium,40,52,Weekend Party,New,Recommend Downtown Food Court,HIGH,Monitor Closely,Zone F — Commercial,Nightlife Event
CHK1071,USR0178,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,04/22/2024 06:16:13 PM,67,98,Monday,18,0,Sunny,18-24,Fitness,Medium,40,55,Weekend Party,Returning,Recommend Metro Nightclub,ELEVATED,Routine Patrol,Zone A — Downtown,Nightlife Event
CHK1072,USR0182,VEN008,City Mall,Mall,40.7261,-74.007,04/18/2024 01:25:54 PM,68,100,Thursday,13,0,Clear,45+,Nightlife,Medium,62,78,Weekend Party,New,Recommend Downtown Food Court,ELEVATED,Routine Patrol,Zone F — Commercial,Nightlife Event
CHK1073,USR0183,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/11/2024 01:29:31 PM,45,51,Thursday,13,0,Sunny,18-24,Fitness,Medium,46,77,Business Meetup,Returning,Recommend TechHub Coworking,NORMAL,No Action Required,Zone C — Midtown,Private Gathering
CHK1074,USR0046,VEN008,City Mall,Mall,40.7261,-74.007,03/18/2024 03:17:53 PM,68,76,Monday,15,0,Clear,18-24,Fitness,Medium,56,76,Lunch Rush,Returning,Recommend Downtown Food Court,ELEVATED,Routine Patrol,Zone F — Commercial,High Foot Traffic
CHK1075,USR0040,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,03/16/2024 01:25:10 PM,28,37,Saturday,13,1,Clear,45+,Coffee,Medium,40,50,Networking Event,Returning,Recommend Riverwalk Park,NORMAL,No Action Required,Zone E — North End,Large Gathering
CHK1076,USR0013,VEN008,City Mall,Mall,40.7261,-74.007,04/15/2024 12:45:02 PM,57,87,Monday,12,0,Cloudy,45+,Shopping,Medium,57,62,Weekend Party,Returning,Recommend Downtown Food Court,ELEVATED,Routine Patrol,Zone F — Commercial,Nightlife Event
CHK1077,USR0154,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/22/2024 03:42:57 PM,31,147,Wednesday,15,0,Clear,18-24,Food,Medium,76,70,Networking Event,Returning,Recommend Central Coffee House,NORMAL,No Action Required,Zone C — Midtown,Large Gathering
CHK1078,USR0024,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,03/07/2024 11:49:12 PM,87,139,Thursday,23,0,Rainy,45+,Music,Medium,70,69,Weekend Party,New,Recommend Harborview Bar,CRITICAL,Immediate Response,Zone A — Downtown,Nightlife Event
CHK1079,USR0025,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,04/23/2024 02:00:21 AM,78,102,Tuesday,2,0,Cloudy,45+,Social,Low,40,50,Weekend Party,Returning,Recommend Harborview Bar,HIGH,Monitor Closely,Zone A — Downtown,Nightlife Event
CHK1080,USR0160,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/22/2024 06:32:06 AM,31,40,Friday,6,0,Cloudy,18-24,Social,Medium,40,50,Business Meetup,Returning,Recommend TechHub Coworking,NORMAL,No Action Required,Zone C — Midtown,Private Gathering
CHK1081,USR0004,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/09/2024 02:27:07 PM,64,73,Thursday,14,0,Clear,45+,Coffee,Medium,40,58,Happy Hour,New,Recommend Downtown Food Court,ELEVATED,Routine Patrol,Zone D — Waterfront,Alcohol Service
CHK1082,USR0167,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,05/23/2024 12:24:13 PM,70,49,Thursday,12,0,Sunny,25-34,Food,Medium,56,86,Lunch Rush,Returning,Recommend Seaside Restaurant,HIGH,Monitor Closely,Zone A — Downtown,High Foot Traffic
CHK1083,USR0027,VEN010,Riverwalk Park,Park,40.7054,-74.0087,04/17/2024 06:56:13 AM,40,30,Wednesday,6,0,Sunny,45+,Social,Medium,40,50,Weekend Party,Returning,Recommend Greenfield Gym,NORMAL,No Action Required,Zone D — Waterfront,Nightlife Event
CHK1084,USR0198,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/12/2024 04:06:38 AM,24,140,Sunday,4,1,Sunny,18-24,Fitness,High,50,50,Business Meetup,Returning,Recommend Central Coffee House,NORMAL,No Action Required,Zone C — Midtown,Private Gathering
CHK1085,USR0018,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/12/2024 07:48:56 AM,49,49,Friday,7,0,Cloudy,35-44,Social,Low,54,75,Business Meetup,Returning,Recommend TechHub Coworking,NORMAL,No Action Required,Zone C — Midtown,Private Gathering
CHK1086,USR0151,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,03/03/2024 08:37:28 PM,83,100,Sunday,20,1,Sunny,18-24,Nightlife,Medium,62,81,Concert,Returning,Recommend Metro Nightclub,HIGH,Monitor Closely,Zone A — Downtown,Major Event
CHK1087,USR0063,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,03/30/2024 02:48:57 AM,75,136,Saturday,2,1,Clear,35-44,Business,Medium,44,50,Weekend Party,New,Recommend Harborview Bar,HIGH,Monitor Closely,Zone A — Downtown,Nightlife Event
CHK1088,USR0010,VEN010,Riverwalk Park,Park,40.7054,-74.0087,03/11/2024 07:23:31 AM,51,57,Monday,7,0,Clear,45+,Fitness,Medium,40,53,Morning Workout,New,Recommend Greenfield Gym,ELEVATED,Routine Patrol,Zone D — Waterfront,Regular Activity
CHK1089,USR0195,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/16/2024 11:28:47 PM,63,71,Thursday,23,0,Cloudy,25-34,Shopping,Medium,40,58,Lunch Rush,Returning,Recommend Downtown Food Court,ELEVATED,Routine Patrol,Zone D — Waterfront,High Foot Traffic
CHK1090,USR0188,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,05/06/2024 11:26:41 PM,97,113,Monday,23,0,Cloudy,18-24,Social,Low,60,76,Happy Hour,Returning,Recommend Harborview Bar,CRITICAL,Immediate Response,Zone A — Downtown,Alcohol Service
CHK1091,USR0176,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,04/13/2024 03:34:03 PM,78,90,Saturday,15,1,Rainy,35-44,Fitness,High,52,70,Concert,New,Recommend Metro Nightclub,HIGH,Monitor Closely,Zone A — Downtown,Major Event
CHK1092,USR0126,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/17/2024 09:33:20 PM,68,65,Friday,21,0,Clear,25-34,Nightlife,High,45,51,Happy Hour,Returning,Recommend Downtown Food Court,ELEVATED,Routine Patrol,Zone D — Waterfront,Alcohol Service
CHK1093,USR0053,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/25/2024 05:09:13 AM,75,101,Monday,5,0,Clear,18-24,Shopping,High,40,50,Networking Event,Returning,Recommend Metro Nightclub,HIGH,Monitor Closely,Zone B — Harbor District,Large Gathering
CHK1094,USR0046,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/04/2024 10:46:29 AM,65,55,Saturday,10,1,Sunny,18-24,Fitness,Medium,40,50,Lunch Rush,Returning,Recommend Downtown Food Court,ELEVATED,Routine Patrol,Zone D — Waterfront,High Foot Traffic
CHK1095,USR0124,VEN010,Riverwalk Park,Park,40.7054,-74.0087,04/01/2024 11:36:28 AM,51,68,Monday,11,0,Rainy,18-24,Fitness,Low,40,50,Morning Workout,New,Recommend Greenfield Gym,ELEVATED,Routine Patrol,Zone D — Waterfront,Regular Activity
CHK1096,USR0195,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,04/16/2024 07:10:30 PM,80,82,Tuesday,19,0,Sunny,25-34,Shopping,Medium,40,51,Live Music,Returning,Recommend Metro Nightclub,HIGH,Monitor Closely,Zone B — Harbor District,Live Entertainment
CHK1097,USR0153,VEN003,Central Coffee House,Cafe,40.7251,-74.008,05/01/2024 06:24:27 AM,38,15,Wednesday,6,0,Cloudy,25-34,Food,High,40,53,Lunch Rush,New,Recommend TechHub Coworking,NORMAL,No Action Required,Zone C — Midtown,High Foot Traffic
CHK1098,USR0144,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,03/20/2024 01:11:16 PM,25,204,Wednesday,13,0,Sunny,45+,Social,Medium,73,53,Business Meetup,New,Recommend Central Coffee House,NORMAL,No Action Required,Zone C — Midtown,Private Gathering
CHK1099,USR0004,VEN010,Riverwalk Park,Park,40.7054,-74.0087,05/01/2024 07:08:45 AM,47,60,Wednesday,7,0,Sunny,45+,Coffee,Medium,40,56,Morning Workout,New,Recommend Greenfield Gym,NORMAL,No Action Required,Zone D — Waterfront,Regular Activity
CHK1100,USR0126,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,04/17/2024 12:59:26 PM,35,180,Wednesday,12,0,Rainy,25-34,Nightlife,High,88,81,Business Meetup,Returning,Recommend Central Coffee House,NORMAL,No Action Required,Zone C — Midtown,Private Gathering
CHK1101,USR0145,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,05/22/2024 10:04:26 PM,27,54,Wednesday,22,0,Cloudy,25-34,Nightlife,Medium,40,50,Networking Event,Returning,Recommend Riverwalk Park,NORMAL,No Action Required,Zone E — North End,Large Gathering
CHK1102,USR0126,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/25/2024 02:16:49 PM,46,33,Monday,14,0,Rainy,25-34,Nightlife,High,40,60,Morning Workout,Returning,Recommend TechHub Coworking,NORMAL,No Action Required,Zone C — Midtown,Regular Activity
CHK1103,USR0093,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,05/29/2024 07:24:59 AM,65,112,Wednesday,7,0,Sunny,25-34,Nightlife,Medium,43,50,Weekend Party,New,Recommend Metro Nightclub,ELEVATED,Routine Patrol,Zone A — Downtown,Nightlife Event
CHK1104,USR0064,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,05/29/2024 11:09:16 PM,100,128,Wednesday,23,0,Sunny,25-34,Music,Medium,71,78,Happy Hour,Returning,Recommend Harborview Bar,CRITICAL,Immediate Response,Zone A — Downtown,Alcohol Service
CHK1105,USR0099,VEN010,Riverwalk Park,Park,40.7054,-74.0087,05/14/2024 08:53:10 PM,47,33,Tuesday,20,0,Clear,18-24,Fitness,Medium,40,50,Concert,Returning,Recommend Greenfield Gym,NORMAL,No Action Required,Zone D — Waterfront,Major Event
CHK1106,USR0110,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,05/15/2024 08:05:33 PM,50,24,Wednesday,20,0,Rainy,45+,Music,Low,40,54,Dinner Special,Returning,Recommend Seaside Restaurant,ELEVATED,Routine Patrol,Zone A — Downtown,Dining Service
CHK1107,USR0193,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,05/28/2024 08:34:42 AM,36,56,Tuesday,8,0,Cloudy,25-34,Music,Medium,49,53,Morning Workout,Returning,Recommend Riverwalk Park,NORMAL,No Action Required,Zone E — North End,Regular Activity
CHK1108,USR0192,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/14/2024 09:49:51 PM,80,124,Thursday,21,0,Sunny,45+,Food,Medium,67,84,Happy Hour,New,Recommend Metro Nightclub,HIGH,Monitor Closely,Zone B — Harbor District,Alcohol Service
CHK1109,USR0107,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,05/29/2024 12:10:52 PM,66,50,Wednesday,12,0,Sunny,18-24,Shopping,Medium,56,81,Retail Promotion,New,Recommend Seaside Restaurant,ELEVATED,Routine Patrol,Zone A — Downtown,Crowd Event
CHK1110,USR0051,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,04/23/2024 03:46:27 PM,31,221,Tuesday,15,0,Clear,45+,Nightlife,Medium,86,64,Networking Event,Returning,Recommend Central Coffee House,NORMAL,No Action Required,Zone C — Midtown,Large Gathering
CHK1111,USR0192,VEN008,City Mall,Mall,40.7261,-74.007,03/24/2024 03:07:28 PM,70,114,Sunday,15,1,Sunny,45+,Food,Medium,71,76,Lunch Rush,New,Recommend Downtown Food Court,HIGH,Monitor Closely,Zone F — Commercial,High Foot Traffic
CHK1112,USR0163,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/25/2024 08:57:55 AM,47,40,Monday,8,0,Sunny,25-34,Business,Medium,49,72,Lunch Rush,Returning,Recommend TechHub Coworking,NORMAL,No Action Required,Zone C — Midtown,High Foot Traffic
CHK1113,USR0123,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/11/2024 08:24:07 AM,45,55,Monday,8,0,Clear,25-34,Music,Medium,47,66,Business Meetup,Returning,Recommend TechHub Coworking,NORMAL,No Action Required,Zone C — Midtown,Private Gathering
CHK1114,USR0011,VEN008,City Mall,Mall,40.7261,-74.007,05/26/2024 05:00:03 PM,71,95,Sunday,17,1,Clear,45+,Nightlife,Medium,66,85,Retail Promotion,Returning,Recommend Downtown Food Court,HIGH,Monitor Closely,Zone F — Commercial,Crowd Event
CHK1115,USR0125,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/28/2024 08:00:24 PM,95,100,Thursday,20,0,Sunny,45+,Fitness,High,68,87,Live Music,Returning,Recommend Metro Nightclub,CRITICAL,Immediate Response,Zone B — Harbor District,Live Entertainment
CHK1116,USR0062,VEN008,City Mall,Mall,40.7261,-74.007,04/13/2024 04:21:23 PM,75,112,Saturday,16,1,Cloudy,35-44,Business,Medium,66,76,Weekend Party,Returning,Recommend Downtown Food Court,HIGH,Monitor Closely,Zone F — Commercial,Nightlife Event
CHK1117,USR0001,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,05/25/2024 05:39:03 PM,70,74,Saturday,17,1,Rainy,25-34,Social,Medium,40,69,Weekend Party,Returning,Recommend Metro Nightclub,HIGH,Monitor Closely,Zone A — Downtown,Nightlife Event
CHK1118,USR0136,VEN008,City Mall,Mall,40.7261,-74.007,05/29/2024 02:53:56 PM,73,96,Wednesday,14,0,Rainy,25-34,Fitness,Medium,60,66,Weekend Party,Returning,Recommend Downtown Food Court,HIGH,Monitor Closely,Zone F — Commercial,Nightlife Event
CHK1119,USR0132,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,05/29/2024 06:15:23 PM,33,44,Wednesday,18,0,Sunny,35-44,Music,Low,40,55,Morning Workout,New,Recommend Riverwalk Park,NORMAL,No Action Required,Zone E — North End,Regular Activity
CHK1120,USR0189,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,05/24/2024 11:40:52 AM,61,29,Friday,11,0,Sunny,35-44,Social,Low,40,64,Lunch Rush,Returning,Recommend Seaside Restaurant,ELEVATED,Routine Patrol,Zone A — Downtown,High Foot Traffic
CHK1121,USR0110,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,05/26/2024 06:38:31 PM,78,91,Sunday,18,1,Sunny,45+,Music,Low,40,55,Concert,Returning,Recommend Metro Nightclub,HIGH,Monitor Closely,Zone A — Downtown,Major Event
CHK1122,USR0037,VEN008,City Mall,Mall,40.7261,-74.007,05/24/2024 06:57:06 PM,55,98,Friday,18,0,Cloudy,45+,Food,Medium,53,53,Lunch Rush,New,Recommend Downtown Food Court,ELEVATED,Routine Patrol,Zone F — Commercial,High Foot Traffic
CHK1123,USR0173,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/13/2024 04:45:32 PM,37,184,Monday,16,0,Clear,18-24,Social,Medium,85,78,Business Meetup,Returning,Recommend Central Coffee House,NORMAL,No Action Required,Zone C — Midtown,Private Gathering
CHK1124,USR0044,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,04/29/2024 09:28:07 AM,30,177,Monday,9,0,Sunny,35-44,Business,High,83,66,Live Music,Returning,Recommend Central Coffee House,NORMAL,No Action Required,Zone C — Midtown,Live Entertainment
CHK1125,USR0197,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/14/2024 07:45:01 PM,85,77,Thursday,19,0,Clear,35-44,Fitness,Medium,42,76,Networking Event,New,Recommend Metro Nightclub,CRITICAL,Immediate Response,Zone B — Harbor District,Large Gathering
CHK1126,USR0137,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,03/29/2024 05:42:30 PM,29,39,Friday,17,0,Rainy,35-44,Coffee,Medium,40,50,Morning Workout,Returning,Recommend Riverwalk Park,NORMAL,No Action Required,Zone E — North End,Regular Activity
CHK1127,USR0017,VEN008,City Mall,Mall,40.7261,-74.007,03/12/2024 05:21:55 PM,70,70,Tuesday,17,0,Clear,35-44,Social,Medium,40,65,Lunch Rush,New,Recommend Downtown Food Court,HIGH,Monitor Closely,Zone F — Commercial,High Foot Traffic
CHK1128,USR0112,VEN006,Grand Theater,Entertainment,40.7012,-74.0069,04/18/2024 10:47:47 PM,68,66,Thursday,22,0,Cloudy,18-24,Coffee,Low,40,55,Weekend Party,Returning,Recommend Metro Nightclub,ELEVATED,Routine Patrol,Zone A — Downtown,Nightlife Event
CHK1129,USR0049,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,03/29/2024 12:18:05 PM,74,93,Friday,12,0,Clear,18-24,Food,High,63,71,Lunch Rush,New,Recommend Downtown Food Court,HIGH,Monitor Closely,Zone D — Waterfront,High Foot Traffic
CHK1130,USR0016,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/13/2024 07:54:20 PM,82,87,Monday,19,0,Rainy,35-44,Shopping,Medium,46,56,Happy Hour,New,Recommend Metro Nightclub,HIGH,Monitor Closely,Zone B — Harbor District,Alcohol Service
CHK1131,USR0033,VEN010,Riverwalk Park,Park,40.7054,-74.0087,05/08/2024 09:24:27 AM,47,63,Wednesday,9,0,Sunny,45+,Music,Medium,40,54,Concert,New,Recommend Greenfield Gym,NORMAL,No Action Required,Zone D — Waterfront,Major Event
CHK1132,USR0038,VEN009,TechHub Coworking,Coworking,40.7001,-74.0065,05/24/2024 02:14:06 PM,30,172,Friday,14,0,Sunny,35-44,Food,Medium,70,69,Business Meetup,Returning,Recommend Central Coffee House,NORMAL,No Action Required,Zone C — Midtown,Private Gathering
CHK1133,USR0180,VEN005,Greenfield Gym,Gym,40.7087,-74.0077,03/29/2024 12:29:09 PM,32,75,Friday,12,0,Sunny,45+,Music,High,40,50,Business Meetup,New,Recommend Riverwalk Park,NORMAL,No Action Required,Zone E — North End,Private Gathering
CHK1134,USR0123,VEN001,Metro Nightclub,Nightclub,40.7121,-74.0032,05/16/2024 09:32:44 PM,89,121,Thursday,21,0,Clear,25-34,Music,Medium,63,56,Live Music,Returning,Recommend Harborview Bar,CRITICAL,Immediate Response,Zone A — Downtown,Live Entertainment
CHK1135,USR0054,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/03/2024 01:24:03 PM,76,97,Friday,13,0,Rainy,18-24,Music,Medium,61,70,Lunch Rush,New,Recommend Downtown Food Court,HIGH,Monitor Closely,Zone D — Waterfront,High Foot Traffic
CHK1136,USR0077,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/29/2024 07:59:55 PM,74,65,Wednesday,19,0,Cloudy,35-44,Nightlife,Medium,58,86,Lunch Rush,Returning,Recommend Downtown Food Court,HIGH,Monitor Closely,Zone D — Waterfront,High Foot Traffic
CHK1137,USR0101,VEN003,Central Coffee House,Cafe,40.7251,-74.008,03/03/2024 11:21:27 AM,41,41,Sunday,11,1,Cloudy,45+,Coffee,Low,40,55,Lunch Rush,New,Recommend TechHub Coworking,NORMAL,No Action Required,Zone C — Midtown,High Foot Traffic
CHK1138,USR0025,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/07/2024 10:18:44 PM,87,72,Tuesday,22,0,Rainy,45+,Social,Low,47,70,Networking Event,Returning,Recommend Metro Nightclub,CRITICAL,Immediate Response,Zone B — Harbor District,Large Gathering
CHK1139,USR0118,VEN003,Central Coffee House,Cafe,40.7251,-74.008,04/11/2024 02:37:55 PM,43,32,Thursday,14,0,Cloudy,45+,Nightlife,Medium,40,61,Lunch Rush,New,Recommend TechHub Coworking,NORMAL,No Action Required,Zone C — Midtown,High Foot Traffic
CHK1140,USR0192,VEN003,Central Coffee House,Cafe,40.7251,-74.008,05/13/2024 07:44:30 AM,49,54,Monday,7,0,Clear,45+,Food,Medium,50,75,Morning Workout,New,Recommend TechHub Coworking,NORMAL,No Action Required,Zone C — Midtown,Regular Activity
CHK1141,USR0038,VEN004,Seaside Restaurant,Restaurant,40.7267,-74.0054,05/23/2024 01:46:54 AM,61,20,Thursday,1,0,Sunny,35-44,Food,Medium,40,50,Happy Hour,Returning,Recommend Downtown Food Court,ELEVATED,Routine Patrol,Zone D — Waterfront,Alcohol Service
CHK1142,USR0014,VEN007,Downtown Food Court,Food Court,40.708,-74.0019,04/24/2024 04:10:59 PM,58,37,Wednesday,16,0,Clear,35-44,Coffee,High,40,68,Retail Promotion,Returning,Recommend Seaside Restaurant,ELEVATED,Routine Patrol,Zone A — Downtown,Crowd Event
CHK1143,USR0009,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,05/05/2024 09:37:27 PM,85,84,Sunday,21,1,Rainy,45+,Music,Medium,56,77,Networking Event,Returning,Recommend Metro Nightclub,CRITICAL,Immediate Response,Zone B — Harbor District,Large Gathering
CHK1144,USR0199,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/31/2024 07:19:44 PM,88,121,Sunday,19,1,Sunny,35-44,Fitness,High,66,70,Happy Hour,Returning,Recommend Metro Nightclub,CRITICAL,Immediate Response,Zone B — Harbor District,Alcohol Service
CHK1145,USR0031,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,04/29/2024 11:41:24 PM,82,81,Monday,23,0,Clear,35-44,Business,High,56,74,Networking Event,Returning,Recommend Metro Nightclub,HIGH,Monitor Closely,Zone B — Harbor District,Large Gathering
CHK1146,USR0147,VEN002,Harborview Bar,Bar/Lounge,40.7295,-74.0028,03/11/2024 01:41:42 PM,78,103,Monday,13,0,Rainy,35-44,Social,High,45,50,Live Music,Returning,Recommend Metro Nightclub,HIGH,Monitor Closely,Zone B — Harbor District,Live Entertainment
CHK1147,USR0180,VEN008,City Mall,Mall,40.7261,-74.007,04/05/2024 04:06:50 PM,63,141,Friday,16,0,Sunny,45+,Music,High,64,52,Retail Promotion,New,Recommend Downtown Food Court,ELEVATED,Routine Patrol,Zone F — Commercial,Crowd Event
