checkin_id,user_id,venue_id,venue_name,venue_category,latitude,longitude,timestamp,crowd_density,avg_dwell_minutes,day_of_week,hour_of_day,is_weekend,weather_condition,user_age_group,user_preference,visit_frequency,user_engagement_score,venue_popularity_score,event_type,user_status,recommended_venue,incident_flag,officer_action,patrol_zone,activity_type,city,county,state,event_name,event_category,event_size,event_start_time,event_end_time,event_risk_level
CHK10090,USR0573,VEN194,Plaza Galleria,Mall,40.700737,-74.011583,01/25/2024 03:43:07 AM,56,63,Thursday,3,0,Rainy,35-44,Social,Medium,40,50,Retail Promotion,Returning,Recommend Grand Galleria,ELEVATED,Routine Patrol,Zone B — Harbor District,Crowd Event,Hoboken,Hudson County,New Jersey,Retail Event,Retail,Medium,3:00 AM,5:00 AM,ELEVATED
CHK10091,USR0650,VEN276,Central Gardens,Park,40.701018,-73.966345,04/29/2024 03:53:57 PM,35,25,Monday,15,0,Cloudy,25-34,Music,Medium,40,50,Morning Workout,New,Recommend River Park,NORMAL,No Action Required,Zone G — East Side,Regular Activity,Kearny,Hudson County,New Jersey,Community Gathering,Outdoor,Small,3:00 PM,5:00 PM,NORMAL
CHK10092,USR0027,VEN190,Central Food Court,Food Court,40.690074,-74.021282,01/14/2024 03:57:15 PM,55,29,Sunday,15,1,Rainy,35-44,Nightlife,Medium,40,50,Dinner Special,New,Recommend Junction Food Hall,ELEVATED,Routine Patrol,Zone B — Harbor District,Dining Service,Hoboken,Hudson County,New Jersey,Lunch Rush,Dining,Medium,3:00 PM,5:00 PM,ELEVATED
CHK10093,USR0424,VEN260,Studio Labs,Coworking,40.706849,-74.000576,05/30/2024 01:14:59 PM,43,197,Thursday,13,0,Sunny,35-44,Food,High,82,50,Business Meetup,Returning,Recommend Space Coworking,NORMAL,No Action Required,Zone H — South Side,Private Gathering,Bayonne,Hudson County,New Jersey,Startup Meetup,Business,Small,1:00 PM,3:00 PM,NORMAL
CHK10094,USR0725,VEN213,Core Athletics,Gym,40.686571,-73.992273,06/09/2024 06:35:04 AM,36,74,Sunday,6,1,Cloudy,18-24,Music,Medium,41,50,Morning Workout,Returning,Recommend Flex Gym,NORMAL,No Action Required,Zone H — South Side,Regular Activity,Bayonne,Hudson County,New Jersey,Boot Camp,Fitness,Small,6:00 AM,8:00 AM,NORMAL
CHK10095,USR0276,VEN135,Brew Roasters,Cafe,40.688591,-74.018263,03/20/2024 06:04:55 AM,54,64,Wednesday,6,0,Clear,18-24,Fitness,Medium,46,50,Networking Event,New,Recommend Leaf Coffee,ELEVATED,Routine Patrol,Zone B — Harbor District,Large Gathering,Hoboken,Hudson County,New Jersey,Weekend Brunch,Dining,Medium,6:00 AM,8:00 AM,ELEVATED
CHK10096,USR0335,VEN269,Oak Commons,Park,40.735966,-74.009919,06/18/2024 07:06:12 AM,45,75,Tuesday,7,0,Clear,25-34,Coffee,Medium,42,50,Weekend Party,Returning,Recommend Central Gardens,NORMAL,No Action Required,Zone E — North End,Nightlife Event,Union City,Hudson County,New Jersey,Sports Event,Outdoor,Small,7:00 AM,9:00 AM,NORMAL
CHK10097,USR0243,VEN198,Grand Shopping Center,Mall,40.691182,-74.017663,03/31/2024 11:41:42 AM,49,93,Sunday,11,1,Clear,25-34,Coffee,Medium,59,50,Retail Promotion,New,Recommend Harbor Galleria,NORMAL,No Action Required,Zone B — Harbor District,Crowd Event,Hoboken,Hudson County,New Jersey,Weekend Sale,Retail,Small,11:00 AM,1:00 PM,NORMAL
CHK10098,USR0281,VEN083,Bistro Eatery,Restaurant,40.721273,-73.981494,06/16/2024 01:21:35 PM,81,76,Sunday,13,1,Rainy,25-34,Food,High,56,50,Lunch Rush,New,Recommend Urban Dining,HIGH,Monitor Closely,Zone G — East Side,High Foot Traffic,Kearny,Hudson County,New Jersey,Weekend Brunch,Dining,Medium,1:00 PM,3:00 PM,HIGH
CHK10099,USR0920,VEN286,Suite Bar,Hotel Bar,40.72356,-74.001156,05/25/2024 12:37:56 AM,68,49,Saturday,0,1,Sunny,25-34,Business,Medium,41,50,Live Music,New,Recommend Terrace Bar,ELEVATED,Routine Patrol,Zone E — North End,Live Entertainment,Union City,Hudson County,New Jersey,Cocktail Evening,Nightlife,Medium,12:00 AM,2:00 AM,ELEVATED
CHK10100,USR0428,VEN138,Bean Cafe,Cafe,40.689338,-74.021756,05/29/2024 08:15:18 AM,65,35,Wednesday,8,0,Sunny,25-34,Shopping,Medium,40,50,Morning Workout,New,Recommend Leaf Roasters,ELEVATED,Routine Patrol,Zone B — Harbor District,Regular Activity,Hoboken,Hudson County,New Jersey,Coffee & Connect,Dining,Medium,8:00 AM,10:00 AM,ELEVATED
CHK10101,USR0913,VEN196,Metro Galleria,Mall,40.726167,-73.97928,03/28/2024 10:46:32 PM,51,125,Thursday,22,0,Cloudy,18-24,Fitness,Medium,63,50,Retail Promotion,Returning,Recommend River Shopping Center,ELEVATED,Routine Patrol,Zone F — Commercial,Crowd Event,Secaucus,Bergen County,New Jersey,Retail Event,Retail,Medium,10:00 PM,12:00 AM,ELEVATED
CHK10102,USR0272,VEN245,Desk Workspace,Coworking,40.708825,-74.006229,05/14/2024 05:35:30 PM,44,220,Tuesday,17,0,Clear,25-34,Fitness,Low,81,50,Business Meetup,New,Recommend Grid Coworking,NORMAL,No Action Required,Zone B — Harbor District,Private Gathering,Hoboken,Hudson County,New Jersey,Workshop Session,Business,Small,5:00 PM,7:00 PM,NORMAL
CHK10103,USR0544,VEN078,Spice Brasserie,Restaurant,40.740892,-74.000398,05/19/2024 06:14:17 PM,85,76,Sunday,18,1,Cloudy,25-34,Food,Low,54,50,Happy Hour,Returning,Recommend Bay Restaurant,CRITICAL,Immediate Response,Zone I — University,Alcohol Service,North Bergen,Bergen County,New Jersey,Dinner Rush,Dining,Large,6:00 PM,8:00 PM,CRITICAL
CHK10104,USR0390,VEN191,Grand Galleria,Mall,40.732615,-74.007823,04/18/2024 05:47:24 AM,50,91,Thursday,5,0,Clear,45+,Social,Medium,55,50,Weekend Party,Returning,Recommend Metro Galleria,ELEVATED,Routine Patrol,Zone I — University,Nightlife Event,North Bergen,Bergen County,New Jersey,Retail Event,Retail,Medium,5:00 AM,7:00 AM,ELEVATED
CHK10105,USR0472,VEN228,Strong Fitness,Gym,40.710948,-74.022432,03/22/2024 06:22:47 PM,46,66,Friday,18,0,Rainy,25-34,Social,Medium,40,50,Networking Event,New,Recommend Iron Athletics,NORMAL,No Action Required,Zone D — Waterfront,Large Gathering,Weehawken,Hudson County,New Jersey,Evening Fitness,Fitness,Small,6:00 PM,8:00 PM,NORMAL
CHK10106,USR0020,VEN098,Urban Eatery,Restaurant,40.724759,-74.017765,06/03/2024 02:05:17 PM,51,74,Monday,14,0,Sunny,35-44,Social,Medium,48,50,Lunch Rush,New,Recommend Pier Eatery,ELEVATED,Routine Patrol,Zone I — University,High Foot Traffic,North Bergen,Bergen County,New Jersey,Dinner Rush,Dining,Medium,2:00 PM,4:00 PM,ELEVATED
CHK10107,USR0008,VEN047,Oak Tavern,Bar/Lounge,40.707744,-74.010676,02/02/2024 09:34:12 PM,89,86,Friday,21,0,Clear,45+,Coffee,Medium,60,50,Happy Hour,Returning,Recommend Velvet Tavern,CRITICAL,Immediate Response,Zone B — Harbor District,Alcohol Service,Hoboken,Hudson County,New Jersey,Live Music Night,Nightlife,Large,9:00 PM,11:00 PM,CRITICAL
CHK10108,USR0847,VEN028,Jade Pub,Bar/Lounge,40.703469,-74.018937,04/06/2024 11:49:52 PM,92,92,Saturday,23,1,Rainy,35-44,Social,Medium,71,50,Happy Hour Special,New,Recommend Red Tavern,CRITICAL,Immediate Response,Zone B — Harbor District,Alcohol Service,Hoboken,Hudson County,New Jersey,Networking Night,Nightlife,Large,11:00 PM,1:00 AM,CRITICAL
CHK10109,USR0864,VEN267,Harbor Gardens,Park,40.725757,-74.002228,04/04/2024 08:36:35 AM,36,52,Thursday,8,0,Cloudy,35-44,Business,Medium,40,50,Sports Event,New,Recommend Cedar Reserve,NORMAL,No Action Required,Zone I — University,Sports Gathering,North Bergen,Bergen County,New Jersey,Outdoor Concert,Outdoor,Small,8:00 AM,10:00 AM,NORMAL
CHK10110,USR0898,VEN234,Edge Gym,Gym,40.690606,-74.002903,02/24/2024 06:40:23 PM,46,88,Saturday,18,1,Sunny,35-44,Business,Medium,44,50,Networking Event,New,Recommend Edge Fitness,NORMAL,No Action Required,Zone J — Industrial,Large Gathering,Harrison,Essex County,New Jersey,Morning Workout,Fitness,Small,6:00 PM,8:00 PM,NORMAL
CHK10111,USR0191,VEN034,Silver Bar,Bar/Lounge,40.708228,-74.023701,02/29/2024 02:06:35 PM,64,111,Thursday,14,0,Clear,25-34,Coffee,Medium,61,50,Networking Event,New,Recommend Jade Bar,ELEVATED,Routine Patrol,Zone D — Waterfront,Large Gathering,Weehawken,Hudson County,New Jersey,Happy Hour Special,Nightlife,Medium,2:00 PM,4:00 PM,ELEVATED
CHK10112,USR0157,VEN067,Harvest Dining,Restaurant,40.724985,-73.983703,05/11/2024 07:05:38 PM,85,56,Saturday,19,1,Cloudy,35-44,Social,Medium,61,50,Dinner Special,New,Recommend Metro Brasserie,CRITICAL,Immediate Response,Zone F — Commercial,Dining Service,Secaucus,Bergen County,New Jersey,Holiday Dinner,Dining,Large,7:00 PM,9:00 PM,CRITICAL
CHK10113,USR0692,VEN227,Strong CrossFit,Gym,40.728077,-74.013712,05/06/2024 07:50:46 PM,49,78,Monday,19,0,Rainy,18-24,Business,High,42,50,Morning Workout,New,Recommend Flex CrossFit,NORMAL,No Action Required,Zone E — North End,Regular Activity,Union City,Hudson County,New Jersey,Morning Workout,Fitness,Small,7:00 PM,9:00 PM,NORMAL
CHK10114,USR0716,VEN268,Bay Reserve,Park,40.703765,-73.967796,06/06/2024 12:18:13 PM,35,38,Thursday,12,0,Rainy,35-44,Nightlife,Medium,40,50,Weekend Party,New,Recommend Pine Gardens,NORMAL,No Action Required,Zone G — East Side,Nightlife Event,Kearny,Hudson County,New Jersey,Sports Event,Outdoor,Small,12:00 PM,2:00 PM,NORMAL
CHK10115,USR0015,VEN089,Pier Dining,Restaurant,40.717288,-74.015743,05/21/2024 04:47:58 PM,64,51,Tuesday,16,0,Cloudy,45+,Coffee,Medium,45,50,Dinner Special,Returning,Recommend Garden Brasserie,ELEVATED,Routine Patrol,Zone A — Downtown,Dining Service,Jersey City,Hudson County,New Jersey,Special Dining Event,Dining,Medium,4:00 PM,6:00 PM,ELEVATED
CHK10116,USR0408,VEN264,Harbor Park,Park,40.723294,-74.003741,04/09/2024 08:26:54 AM,45,53,Tuesday,8,0,Sunny,25-34,Coffee,Medium,40,50,Sports Event,Returning,Recommend Bay Reserve,NORMAL,No Action Required,Zone C — Midtown,Sports Gathering,Jersey City,Hudson County,New Jersey,Outdoor Concert,Outdoor,Small,8:00 AM,10:00 AM,NORMAL
CHK10117,USR0152,VEN038,Crown Pub,Bar/Lounge,40.737523,-74.001932,05/19/2024 12:43:01 PM,60,90,Sunday,12,1,Rainy,35-44,Music,Medium,54,50,Networking Event,New,Recommend Iron Lounge,ELEVATED,Routine Patrol,Zone C — Midtown,Large Gathering,Jersey City,Hudson County,New Jersey,Sports Viewing Event,Nightlife,Medium,12:00 PM,2:00 PM,ELEVATED
CHK10118,USR0175,VEN052,Harbor Tavern,Bar/Lounge,40.711112,-74.008133,03/29/2024 07:30:02 PM,81,107,Friday,19,0,Cloudy,35-44,Shopping,Medium,69,50,Live Music,New,Recommend Gold Bar,HIGH,Monitor Closely,Zone B — Harbor District,Live Entertainment,Hoboken,Hudson County,New Jersey,Happy Hour Special,Nightlife,Medium,7:00 PM,9:00 PM,HIGH
CHK10119,USR0800,VEN148,Local Cafe,Cafe,40.7164,-74.019251,05/20/2024 10:45:38 AM,38,15,Monday,10,0,Sunny,18-24,Social,Low,40,50,Business Meetup,New,Recommend Bean Cafe,NORMAL,No Action Required,Zone D — Waterfront,Private Gathering,Weehawken,Hudson County,New Jersey,Morning Rush,Dining,Small,10:00 AM,12:00 PM,NORMAL
CHK10120,USR0175,VEN132,Brew Espresso,Cafe,40.72359,-74.003546,03/07/2024 06:57:25 AM,65,57,Thursday,6,0,Cloudy,35-44,Shopping,Medium,47,50,Business Meetup,New,Recommend Grind Coffee,ELEVATED,Routine Patrol,Zone F — Commercial,Private Gathering,Secaucus,Bergen County,New Jersey,Study Session,Dining,Medium,6:00 AM,8:00 AM,ELEVATED
CHK10121,USR0508,VEN264,Harbor Park,Park,40.723294,-74.003741,04/03/2024 04:37:35 PM,40,33,Wednesday,16,0,Cloudy,18-24,Food,Medium,40,50,Weekend Party,Returning,Recommend Pine Gardens,NORMAL,No Action Required,Zone C — Midtown,Nightlife Event,Jersey City,Hudson County,New Jersey,Outdoor Concert,Outdoor,Small,4:00 PM,6:00 PM,NORMAL
CHK10122,USR0182,VEN151,Grand Cinema,Entertainment,40.712459,-73.989641,06/24/2024 05:13:02 AM,56,113,Monday,5,0,Cloudy,45+,Fitness,Medium,68,50,Concert,New,Recommend Globe Venue,ELEVATED,Routine Patrol,Zone C — Midtown,Major Event,Jersey City,Hudson County,New Jersey,Theater Performance,Entertainment,Medium,5:00 AM,7:00 AM,ELEVATED
CHK10123,USR0533,VEN278,Harbor Reserve,Park,40.715903,-74.016903,02/02/2024 03:59:58 PM,39,65,Friday,15,0,Rainy,45+,Shopping,High,40,50,Morning Workout,Returning,Recommend Elm Commons,NORMAL,No Action Required,Zone A — Downtown,Regular Activity,Jersey City,Hudson County,New Jersey,Community Gathering,Outdoor,Small,3:00 PM,5:00 PM,NORMAL
CHK10124,USR0439,VEN237,Link Workspace,Coworking,40.706273,-74.001316,06/25/2024 02:26:17 PM,37,215,Tuesday,14,0,Rainy,25-34,Social,Medium,81,50,Business Meetup,New,Recommend Lab Workspace,NORMAL,No Action Required,Zone J — Industrial,Private Gathering,Harrison,Essex County,New Jersey,Tech Talk,Business,Small,2:00 PM,4:00 PM,NORMAL
CHK10125,USR0786,VEN117,Morning Coffee,Cafe,40.705998,-74.01669,03/09/2024 06:04:11 AM,51,37,Saturday,6,1,Clear,18-24,Food,Medium,40,50,Morning Workout,New,Recommend Local Coffee,ELEVATED,Routine Patrol,Zone A — Downtown,Regular Activity,Jersey City,Hudson County,New Jersey,Weekend Brunch,Dining,Medium,6:00 AM,8:00 AM,ELEVATED
CHK10126,USR0715,VEN026,River Pub,Bar/Lounge,40.701063,-74.022446,01/08/2024 10:14:39 PM,86,91,Monday,22,0,Rainy,18-24,Food,High,68,50,Live Music,Returning,Recommend Oak Tavern,CRITICAL,Immediate Response,Zone B — Harbor District,Live Entertainment,Hoboken,Hudson County,New Jersey,Networking Night,Nightlife,Large,10:00 PM,12:00 AM,CRITICAL
CHK10127,USR0577,VEN267,Harbor Gardens,Park,40.725757,-74.002228,01/22/2024 03:45:29 PM,38,29,Monday,15,0,Rainy,18-24,Social,Medium,40,50,Morning Workout,New,Recommend Summit Gardens,NORMAL,No Action Required,Zone I — University,Regular Activity,North Bergen,Bergen County,New Jersey,Community Gathering,Outdoor,Small,3:00 PM,5:00 PM,NORMAL
CHK10128,USR0027,VEN029,Gold Tavern,Bar/Lounge,40.731513,-73.99124,02/25/2024 10:46:53 PM,87,74,Sunday,22,1,Cloudy,35-44,Nightlife,Medium,64,55,Happy Hour,New,Recommend Silver Pub,CRITICAL,Immediate Response,Zone C — Midtown,Alcohol Service,Jersey City,Hudson County,New Jersey,Live Music Night,Nightlife,Large,10:00 PM,12:00 AM,CRITICAL
CHK10129,USR0675,VEN048,Copper Tavern,Bar/Lounge,40.708899,-74.017556,06/08/2024 07:27:54 PM,85,139,Saturday,19,1,Sunny,25-34,Fitness,Medium,75,51,Happy Hour Special,Returning,Recommend Red Tavern,CRITICAL,Immediate Response,Zone D — Waterfront,Alcohol Service,Weehawken,Hudson County,New Jersey,Live Music Night,Nightlife,Large,7:00 PM,9:00 PM,CRITICAL
CHK10130,USR0238,VEN156,Liberty Stage,Entertainment,40.7362,-74.00717,04/02/2024 03:37:25 PM,74,101,Tuesday,15,0,Clear,35-44,Music,Medium,72,50,Live Music,Returning,Recommend Grand Cinema,HIGH,Monitor Closely,Zone C — Midtown,Live Entertainment,Jersey City,Hudson County,New Jersey,Theater Performance,Entertainment,Medium,3:00 PM,5:00 PM,HIGH
CHK10131,USR0542,VEN183,Central Market,Food Court,40.704984,-74.008468,03/26/2024 09:30:30 PM,51,45,Tuesday,21,0,Rainy,45+,Social,Medium,40,50,Retail Promotion,Returning,Recommend Commons Food Hall,ELEVATED,Routine Patrol,Zone H — South Side,Crowd Event,Bayonne,Hudson County,New Jersey,Food Festival,Dining,Medium,9:00 PM,11:00 PM,ELEVATED
CHK10132,USR0352,VEN053,River Tavern,Bar/Lounge,40.719672,-73.992901,04/24/2024 10:35:21 PM,83,95,Wednesday,22,0,Clear,25-34,Shopping,Low,62,53,Live Music,New,Recommend River Bar,HIGH,Monitor Closely,Zone A — Downtown,Live Entertainment,Jersey City,Hudson County,New Jersey,Networking Night,Nightlife,Medium,10:00 PM,12:00 AM,HIGH
CHK10133,USR0387,VEN106,Grill Restaurant,Restaurant,40.72821,-74.01506,02/06/2024 06:51:32 PM,85,34,Tuesday,18,0,Cloudy,35-44,Nightlife,Medium,50,50,Happy Hour,New,Recommend Urban Dining,CRITICAL,Immediate Response,Zone I — University,Alcohol Service,North Bergen,Bergen County,New Jersey,Dinner Rush,Dining,Large,6:00 PM,8:00 PM,CRITICAL
CHK10134,USR0417,VEN017,Nova Night,Nightclub,40.7177,-73.996087,02/23/2024 08:19:05 PM,78,124,Friday,20,0,Cloudy,25-34,Business,Low,69,50,Concert,New,Recommend Flux Nightclub,HIGH,Monitor Closely,Zone C — Midtown,Major Event,Jersey City,Hudson County,New Jersey,Late Night Session,Nightlife,Medium,8:00 PM,10:00 PM,HIGH
CHK10135,USR0291,VEN086,Harbor Dining,Restaurant,40.723572,-74.00631,02/16/2024 06:46:22 PM,82,67,Friday,18,0,Cloudy,25-34,Nightlife,Medium,63,50,Business Meetup,New,Recommend Harvest Dining,HIGH,Monitor Closely,Zone E — North End,Private Gathering,Union City,Hudson County,New Jersey,Dinner Rush,Dining,Medium,6:00 PM,8:00 PM,HIGH
CHK10136,USR0904,VEN035,Amber Pub,Bar/Lounge,40.726485,-73.9838,03/17/2024 11:22:25 PM,87,105,Sunday,23,1,Cloudy,35-44,Food,Medium,72,50,Happy Hour Special,Returning,Recommend Gold Tavern,CRITICAL,Immediate Response,Zone C — Midtown,Alcohol Service,Jersey City,Hudson County,New Jersey,Sports Viewing Event,Nightlife,Large,11:00 PM,1:00 AM,CRITICAL
CHK10137,USR0095,VEN227,Strong CrossFit,Gym,40.728077,-74.013712,02/03/2024 12:05:30 PM,25,75,Saturday,12,1,Sunny,35-44,Fitness,Medium,48,50,Morning Workout,Returning,Recommend Edge Gym,NORMAL,No Action Required,Zone E — North End,Regular Activity,Union City,Hudson County,New Jersey,Morning Workout,Fitness,Small,12:00 PM,2:00 PM,NORMAL
CHK10138,USR0173,VEN293,Overtime Sports Grill,Sports Bar,40.732103,-73.993955,01/04/2024 11:06:32 PM,93,114,Thursday,23,0,Clear,25-34,Music,Medium,73,50,Weekend Party,Returning,Recommend Endzone Sports Bar,CRITICAL,Immediate Response,Zone C — Midtown,Nightlife Event,Jersey City,Hudson County,New Jersey,Sports Gathering,Sports,Large,11:00 PM,1:00 AM,CRITICAL
CHK10139,USR0224,VEN125,Roast Cafe,Cafe,40.696504,-73.976243,04/18/2024 09:34:24 AM,57,27,Thursday,9,0,Rainy,45+,Nightlife,Medium,40,50,Networking Event,Returning,Recommend Steam Coffee,ELEVATED,Routine Patrol,Zone J — Industrial,Large Gathering,Harrison,Essex County,New Jersey,Study Session,Dining,Medium,9:00 AM,11:00 AM,ELEVATED
CHK10140,USR0904,VEN299,Gridiron Sports Bar,Sports Bar,40.702138,-74.018171,04/11/2024 11:29:32 PM,93,90,Thursday,23,0,Sunny,35-44,Food,Medium,65,53,Happy Hour,Returning,Recommend Foul Sports Lounge,CRITICAL,Immediate Response,Zone D — Waterfront,Alcohol Service,Weehawken,Hudson County,New Jersey,Championship Viewing,Sports,Large,11:00 PM,1:00 AM,CRITICAL
CHK10141,USR0008,VEN161,City Theater,Entertainment,40.690478,-74.010447,03/08/2024 08:57:36 PM,83,126,Friday,20,0,Cloudy,45+,Coffee,Medium,74,50,Concert,Returning,Recommend Star Theater,HIGH,Monitor Closely,Zone B — Harbor District,Major Event,Hoboken,Hudson County,New Jersey,Live Concert,Entertainment,Medium,8:00 PM,10:00 PM,HIGH
CHK10142,USR0595,VEN237,Link Workspace,Coworking,40.706273,-74.001316,06/18/2024 10:45:41 AM,34,180,Tuesday,10,0,Clear,18-24,Coffee,Medium,64,50,Business Meetup,New,Recommend Base Coworking,NORMAL,No Action Required,Zone J — Industrial,Private Gathering,Harrison,Essex County,New Jersey,Startup Meetup,Business,Small,10:00 AM,12:00 PM,NORMAL
CHK10143,USR0348,VEN250,Lab Coworking,Coworking,40.698358,-73.999194,03/09/2024 02:46:06 AM,20,180,Saturday,2,1,Sunny,45+,Food,Medium,74,50,Business Meetup,Returning,Recommend Grid Coworking,NORMAL,No Action Required,Zone D — Waterfront,Private Gathering,Weehawken,Hudson County,New Jersey,Tech Talk,Business,Small,2:00 AM,4:00 AM,NORMAL
CHK10144,USR0599,VEN101,Bistro Brasserie,Restaurant,40.705868,-73.977748,05/25/2024 06:36:42 AM,51,81,Saturday,6,1,Clear,18-24,Music,Medium,46,50,Business Meetup,New,Recommend Kitchen Restaurant,ELEVATED,Routine Patrol,Zone J — Industrial,Private Gathering,Harrison,Essex County,New Jersey,Holiday Dinner,Dining,Medium,6:00 AM,8:00 AM,ELEVATED
CHK10145,USR0774,VEN166,Arena Theater,Entertainment,40.720573,-74.018498,06/21/2024 04:54:34 PM,75,132,Friday,16,0,Cloudy,35-44,Nightlife,Medium,78,50,Comedy Night,New,Recommend Grand Theater,HIGH,Monitor Closely,Zone A — Downtown,Live Entertainment,Jersey City,Hudson County,New Jersey,Live Concert,Entertainment,Medium,4:00 PM,6:00 PM,HIGH
CHK10146,USR0870,VEN115,Bay Eatery,Restaurant,40.737848,-74.012255,05/02/2024 01:56:54 PM,75,124,Thursday,13,0,Clear,25-34,Nightlife,Medium,71,50,Lunch Rush,New,Recommend Grill Brasserie,HIGH,Monitor Closely,Zone I — University,High Foot Traffic,North Bergen,Bergen County,New Jersey,Dinner Rush,Dining,Medium,1:00 PM,3:00 PM,HIGH
CHK10147,USR0346,VEN193,Urban Shopping Center,Mall,40.729639,-74.006188,01/09/2024 10:17:44 PM,56,95,Tuesday,22,0,Rainy,25-34,Coffee,Medium,58,50,Weekend Party,Returning,Recommend Metro Shopping Center,ELEVATED,Routine Patrol,Zone C — Midtown,Nightlife Event,Jersey City,Hudson County,New Jersey,Grand Opening,Retail,Medium,10:00 PM,12:00 AM,ELEVATED
CHK10148,USR0728,VEN062,Jade Tavern,Bar/Lounge,40.711259,-74.011692,01/18/2024 07:46:59 PM,87,133,Thursday,19,0,Sunny,45+,Coffee,High,78,50,Live Music,Returning,Recommend Copper Tavern,CRITICAL,Immediate Response,Zone A — Downtown,Live Entertainment,Jersey City,Hudson County,New Jersey,Sports Viewing Event,Nightlife,Large,7:00 PM,9:00 PM,CRITICAL
CHK10149,USR0193,VEN024,Vibe Club,Nightclub,40.69367,-74.015986,06/16/2024 10:25:06 PM,100,101,Sunday,22,1,Clear,35-44,Food,Medium,78,56,Concert,New,Recommend Flux Club,CRITICAL,Immediate Response,Zone B — Harbor District,Major Event,Hoboken,Hudson County,New Jersey,VIP Night,Nightlife,Large,10:00 PM,12:00 AM,CRITICAL
CHK10150,USR0386,VEN249,Craft Labs,Coworking,40.707229,-73.981612,02/21/2024 09:14:15 AM,39,176,Wednesday,9,0,Cloudy,18-24,Music,Medium,69,50,Business Meetup,New,Recommend Craft Studios,NORMAL,No Action Required,Zone J — Industrial,Private Gathering,Harrison,Essex County,New Jersey,Tech Talk,Business,Small,9:00 AM,11:00 AM,NORMAL
CHK10151,USR0758,VEN122,Daily Roasters,Cafe,40.695392,-73.990021,01/30/2024 06:08:26 AM,56,71,Tuesday,6,0,Clear,45+,Nightlife,Medium,56,50,Morning Workout,New,Recommend Fresh Roasters,ELEVATED,Routine Patrol,Zone H — South Side,Regular Activity,Bayonne,Hudson County,New Jersey,Study Session,Dining,Medium,6:00 AM,8:00 AM,ELEVATED
CHK10152,USR0302,VEN162,Dome Theater,Entertainment,40.700213,-74.008804,03/03/2024 03:57:27 PM,78,144,Sunday,15,1,Rainy,25-34,Music,Medium,83,50,Concert,New,Recommend Arena Stage,HIGH,Monitor Closely,Zone A — Downtown,Major Event,Jersey City,Hudson County,New Jersey,Comedy Show,Entertainment,Medium,3:00 PM,5:00 PM,HIGH
